latitude,longitude,DepthInMeters,ObservationDate
29.257,-88.34,79,5/7/1997
29.257,-88.34,79,5/7/1997
29.257,-88.34,79,5/7/1997
29.257,-88.34,79,5/7/1997
29.257,-88.34,79,9/28/1997
29.257,-88.34,79,9/28/1997
29.257,-88.34,79,9/28/1997
29.257,-88.34,79,9/28/1997
29.257,-88.34,79,9/28/1997
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,1/1/1999
29.257,-88.34,79,1/1/1999
29.257,-88.34,79,1/1/1999
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,9/28/1997
29.232,-88.32,92,1/1/1999
29.232,-88.32,92,1/1/1999
29.232,-88.32,92,1/1/1999
29.232,-88.32,92,1/1/1999
29.239,-88.33,92,3/21/1997
29.239,-88.33,92,3/21/1997
29.239,-88.33,92,3/21/1997
29.239,-88.33,92,3/21/1997
29.239,-88.33,92,3/21/1997
29.239,-88.33,92,3/21/1997
29.239,-88.33,92,3/21/1997
29.239,-88.33,92,3/21/1997
29.239,-88.33,92,5/7/1997
29.239,-88.33,92,5/7/1997
29.239,-88.33,92,9/28/1997
29.239,-88.33,92,9/28/1997
29.239,-88.33,92,9/28/1997
29.239,-88.33,92,9/28/1997
29.239,-88.33,92,9/28/1997
29.239,-88.33,92,9/28/1997
29.239,-88.33,92,9/28/1997
29.239,-88.33,92,8/1/1998
29.239,-88.33,92,1/1/1999
29.239,-88.33,92,1/1/1999
29.239,-88.33,92,1/1/1999
29.445,-87.61,76,5/7/1997
29.257,-88.34,79,5/7/1997
29.393,-87.98,70,9/30/1997
29.393,-87.98,70,9/30/1997
29.439,-87.57,69,8/1/1998
29.393,-87.98,70,1/1/1999
29.239,-88.33,92,8/1/1998
28.249,-86.41,785,6/10/2000
27.481,-89.79,1359,5/31/2000
28.141,-90.96,56,7/1/2002
29.445,-87.61,76,5/7/1997
29.328,-87.77,103,10/28/1997
29.393,-87.98,70,9/30/1997
29.239,-88.33,92,9/28/1997
29.239,-88.33,92,8/1/1998
29.438,-87.57,79,5/7/1997
29.257,-88.34,79,8/1/1998
29.393,-87.98,70,9/30/1997
29.439,-87.57,69,8/1/1998
29.257,-88.34,79,8/1/1998
29.257,-88.34,79,8/1/1998
29.445,-87.61,76,5/7/1997
29.438,-87.57,79,5/7/1997
29.257,-88.34,79,9/28/1997
29.239,-88.33,92,9/28/1997
29.257,-88.34,79,9/28/1997
29.445,-87.61,76,5/7/1997
29.257,-88.34,79,9/28/1997
29.257,-88.34,79,9/28/1997
27.819,-93.25,125,9/2/2004
27.912,-93.6,68,11/9/1972
27.912,-93.6,68,11/9/1972
27.712,-91.55,543,6/10/1985
29.536,-86.86,304,11/15/2003
27.871,-93.85,61,9/28/2003
27.821,-93.84,150,9/28/2003
27.821,-93.84,150,9/28/2003
27.821,-93.84,95,9/28/2003
27.82,-93.83,95,9/28/2003
28.08,-92.0,537,9/25/2003
27.82,-93.83,95,9/28/2003
28.07,-92.0,70,9/25/2003
26.55,-92.21,2230,6/19/2000
26.25,-91.22,2105,5/9/2000
26.25,-91.22,2105,5/9/2000
26.503,-91.81,1880,5/8/2000
29.106,-88.38,310,7/23/2004
27.82,-93.84,116,9/1/2004
27.82,-93.84,116,9/2/2004
27.821,-93.84,118,9/2/2004
27.821,-93.84,118,9/2/2004
27.819,-93.84,133,9/2/2004
27.819,-93.84,133,9/2/2004
27.819,-93.84,132,9/2/2004
27.888,-93.84,98,9/3/2004
27.954,-93.6,65,9/3/2004
27.954,-93.6,67,9/3/2004
27.954,-93.6,70,9/3/2004
27.953,-93.6,68,9/3/2004
27.953,-93.6,68,9/3/2004
27.85,-93.06,54,9/6/2004
27.909,-93.58,74,9/7/2004
27.827,-93.68,183,9/7/2004
27.823,-93.68,144,9/7/2004
27.891,-93.61,91,9/8/2004
27.89,-93.61,97,9/8/2004
27.891,-93.62,101,9/8/2004
28.173,-94.29,53,9/8/2004
28.066,-89.72,634,7/25/2004
27.747,-91.22,501,7/26/2004
27.747,-91.22,501,7/26/2004
28.066,-89.72,634,7/25/2004
29.158,-88.02,461,7/24/2004
29.158,-88.02,461,7/24/2004
27.747,-91.22,501,7/26/2004
29.158,-88.02,464,7/22/2004
29.106,-88.38,310,7/23/2004
27.598,-91.83,525,7/26/2004
29.158,-88.02,461,7/24/2004
27.598,-91.83,525,7/26/2004
29.106,-88.38,310,7/23/2004
29.158,-88.02,464,7/22/2004
29.158,-88.02,472,7/21/2004
29.158,-88.02,472,7/21/2004
29.106,-88.38,310,7/23/2004
27.598,-91.83,525,7/26/2004
28.066,-89.72,634,7/25/2004
28.066,-89.72,634,7/25/2004
29.158,-88.02,461,7/24/2004
27.747,-91.22,501,7/26/2004
28.066,-89.72,634,7/25/2004
27.747,-91.22,501,7/26/2004
27.598,-91.83,525,7/26/2004
25.747,-84.35,159,2/7/1982
25.275,-84.25,159,2/10/1982
28.07,-92.0,243,9/25/2003
28.065,-89.72,532,10/1/2003
27.903,-93.59,48,9/12/2005
27.903,-93.59,51,9/12/2005
27.825,-93.67,110,9/14/2005
27.887,-93.82,92,9/14/2005
27.834,-93.85,93,9/15/2005
27.835,-93.85,92,9/15/2005
27.838,-93.85,102,9/15/2005
27.853,-93.84,66,9/15/2005
27.853,-93.84,66,9/15/2005
28.75,-89.5,85,7/31/2004
28.75,-89.5,85,7/31/2004
29.106,-88.38,310,9/13/2005
29.106,-88.38,310,9/13/2005
29.106,-88.38,310,9/13/2005
29.097,-88.38,335,9/13/2005
29.097,-88.38,335,9/13/2005
25.275,-84.25,159,2/10/1982
25.747,-84.35,159,2/7/1982
26.354,-94.5,2240,5/29/2006
26.354,-94.5,2240,5/29/2006
28.636,-89.55,71,6/7/2004
28.636,-89.55,71,6/7/2004
28.633,-89.55,70,6/7/2004
28.633,-89.55,70,6/7/2004
28.042,-92.45,67,6/23/2005
28.042,-92.46,89,6/23/2005
29.85,-87.28,66,8/28/1991
29.82,-87.18,84,8/21/1990
29.158,-88.02,524,8/24/1991
29.847,-87.28,70,8/28/1991
27.11,-91.17,1410,5/24/2006
26.354,-94.5,2240,5/29/2006
27.108,-91.17,1410,5/25/2006
28.097,-91.03,54,7/5/2003
29.82,-87.18,84,8/21/1990
26.138,-91.75,2460,5/10/2000
28.249,-86.41,785,6/10/2000
28.967,-85.38,83,7/23/1975
26.945,-89.51,2505,12/9/1984
28.494,-88.88,973,6/12/2007
28.494,-88.88,973,6/12/2007
27.113,-91.16,1426,6/23/2007
27.113,-91.16,1426,6/23/2007
27.113,-91.16,1426,6/23/2007
27.113,-91.16,1633,6/14/2007
27.113,-91.16,1633,6/14/2007
27.113,-91.16,1633,6/14/2007
27.331,-92.44,1014,6/26/2007
27.331,-92.44,1014,6/26/2007
27.284,-92.11,1281,6/17/2007
28.494,-88.88,973,6/12/2007
29.85,-87.28,64,8/28/1991
29.85,-87.28,64,8/28/1991
29.83,-87.2,87,2/27/1989
29.83,-87.2,87,8/21/1990
27.747,-91.22,503,7/15/2004
27.747,-91.22,509,7/17/2004
27.747,-91.22,509,7/17/2004
27.747,-91.22,515,9/8/2005
28.029,-89.73,647,9/10/2005
28.029,-89.73,647,9/10/2005
28.029,-89.73,647,9/10/2005
28.029,-89.73,647,9/10/2005
27.597,-91.83,539,9/25/2003
29.105,-88.39,343,9/23/2003
28.08,-92.0,69,9/25/2003
27.11,-91.17,1410,5/24/2006
28.086,-90.7,91,9/30/2003
28.085,-90.7,91,9/30/2003
28.088,-90.7,87,9/28/2003
28.08,-92.0,69,9/25/2003
28.088,-90.7,91,9/30/2003
27.866,-93.86,46,9/27/2003
28.086,-90.7,91,9/30/2003
27.597,-91.83,539,9/25/2003
27.87,-93.86,46,9/27/2003
28.088,-90.72,91,9/30/2003
27.83,-93.84,87,9/28/2003
28.088,-90.7,87,9/28/2003
27.871,-93.6,100,9/13/2005
27.872,-93.62,98,9/13/2005
27.871,-93.62,99,9/13/2005
27.872,-93.62,98,9/13/2005
27.871,-93.62,99,9/13/2005
27.871,-93.62,102,9/13/2005
27.872,-93.62,99,9/13/2005
27.871,-93.62,98,9/13/2005
27.917,-93.62,66,9/13/2005
27.941,-93.61,61,9/13/2005
27.825,-93.68,113,9/14/2005
27.825,-93.67,111,9/14/2005
27.825,-93.67,107,9/14/2005
29.439,-87.58,66,8/5/1997
29.107,-88.38,204,9/17/2005
27.736,-91.12,183,9/7/1989
29.107,-88.38,204,9/17/2005
27.169,-91.16,1526,8/12/2007
27.169,-91.16,1526,8/12/2007
27.109,-91.16,1474,8/11/2007
27.053,-91.16,1686,8/12/2007
27.123,-91.16,1495,8/11/2007
27.169,-91.16,1526,8/12/2007
27.142,-91.17,1710,8/14/2007
27.053,-91.16,1686,8/12/2007
27.053,-91.16,1686,8/12/2007
28.174,-94.29,60,7/24/2009
26.209,-84.71,421,9/16/2009
26.206,-84.73,504,9/17/2009
29.069,-88.38,402,9/18/2009
29.171,-88.01,470,10/10/2008
29.171,-88.01,470,10/10/2008
29.171,-88.01,470,10/9/2008
29.17,-88.01,462,10/11/2008
29.107,-88.38,320,10/9/2008
29.107,-88.38,320,10/9/2008
29.107,-88.38,320,10/9/2008
29.144,-88.02,642,10/13/2008
29.144,-88.02,642,10/13/2008
29.144,-88.02,642,10/13/2008
29.144,-88.02,642,10/13/2008
29.163,-88.02,481,10/6/2008
26.206,-84.73,504,9/17/2009
29.107,-88.38,320,10/9/2008
29.171,-88.01,470,10/10/2008
29.17,-88.01,462,10/11/2008
29.17,-88.01,462,10/11/2008
29.17,-88.01,462,10/11/2008
26.206,-84.73,504,9/17/2009
29.17,-88.01,478,9/20/2005
29.107,-88.38,400,7/31/2004
28.354,-84.83,73,7/31/2010
29.346,-87.04,670,6/22/2000
28.172,-94.29,58,6/26/2004
27.82,-93.84,114,6/26/2004
27.821,-93.86,115,6/26/2004
27.821,-93.84,113,6/26/2004
27.953,-93.6,68,6/26/2004
27.82,-93.84,110,6/26/2004
27.85,-93.06,75,6/26/2004
27.821,-93.84,114,6/26/2004
27.82,-93.84,116,6/26/2004
27.821,-93.84,118,6/26/2004
27.82,-93.84,116,6/26/2004
27.82,-93.84,116,6/26/2004
27.888,-93.84,97,6/26/2004
27.821,-93.84,115,6/26/2004
27.848,-93.06,80,6/26/2004
27.821,-93.84,113,6/26/2004
27.89,-93.61,97,6/26/2004
27.82,-93.84,117,6/26/2004
27.821,-93.84,113,6/26/2004
27.888,-93.84,98,6/26/2004
27.85,-93.06,75,6/26/2004
28.086,-90.7,100,6/25/2003
28.085,-90.7,100,6/29/2003
28.088,-90.7,100,6/25/2003
28.088,-90.7,100,6/25/2003
28.086,-90.7,100,6/25/2003
28.088,-90.7,100,6/25/2003
28.089,-90.71,100,6/25/2003
28.086,-90.7,100,6/25/2003
28.086,-90.7,100,6/25/2003
28.089,-90.71,100,6/25/2003
28.088,-90.7,91,6/25/2003
28.086,-90.7,100,6/25/2003
27.597,-91.83,539,6/25/2003
27.597,-91.83,539,6/25/2003
28.08,-92.0,69,6/25/2003
28.08,-92.0,69,6/25/2003
29.105,-88.39,343,6/25/2003
29.106,-88.38,350,6/25/2003
27.866,-93.86,50,6/25/2003
27.868,-93.86,50,6/25/2003
28.065,-89.72,624,6/25/2003
28.065,-89.72,630,6/25/2003
27.6,-91.83,532,9/25/2003
27.783,-91.5,555,1986
27.7,-91.55,663,1985
27.783,-91.55,300,1987
27.733,-91.05,720,5/5/2002
28.7,-86.6,512,1885-03-14
28.48,-86.04,354,5/14/1985
28.018,-85.66,629,5/16/1985
28.278,-86.2,616,5/17/1985
28.316,-86.32,613,5/17/1985
28.16,-86.4,871,5/18/1985
28.267,-86.6,843,5/20/1985
25.717,-84.78,1630,1878
25.55,-84.35,185,1878
25.55,-84.35,185,1878
28.1,-91.32,151,9/12/1962
29.439,-87.57,69,5/7/1997
29.439,-87.57,69,5/7/1997
29.439,-87.57,69,5/7/1997
29.439,-87.57,69,7/1/1999
29.439,-87.57,69,7/1/1999
29.445,-87.61,76,8/1/1998
29.445,-87.61,76,8/1/1998
29.445,-87.61,76,8/1/1998
29.328,-87.77,103,8/1/1998
29.328,-87.77,103,8/1/1998
29.328,-87.77,103,8/1/1998
29.328,-87.77,103,8/1/1998
29.328,-87.77,103,8/1/1998
29.328,-87.77,103,8/1/1998
29.257,-88.34,79,7/1/1999
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.232,-88.32,92,5/7/1997
29.239,-88.33,92,8/1/1998
29.239,-88.33,92,7/1/1999
29.239,-88.33,92,7/1/1999
28.249,-86.41,785,6/10/2000
28.249,-86.41,785,6/10/2000
29.232,-88.32,92,3/21/1997
27.79,-91.55,308,6/16/1987
28.3,-90.38,64,12/6/1973
27.839,-91.38,274,9/7/1989
27.983,-93.86,84,5/26/2004
27.865,-93.83,77,5/26/2004
29.283,-85.51,48,1885-02-07
28.75,-88.3,1719,1885-03-03
29.4,-88.07,59,1885-03-04
29.408,-88.02,64,1885-03-04
29.467,-87.93,49,1885-03-04
29.458,-87.81,55,1885-03-04
28.792,-87.45,1324,1885-03-13
28.642,-87.03,768,1885-03-13
28.7,-86.6,512,1885-03-14
28.683,-86.12,309,1885-03-14
28.792,-84.62,44,1885-03-15
27.747,-91.22,501,7/26/2004
29.408,-88.02,64,1885-03-04
29.4,-88.07,59,1885-03-04
29.439,-87.58,66,8/5/1997
29.442,-87.69,73,8/8/1997
29.45,-87.59,63,8/13/1997
29.464,-87.63,66,8/8/1997
29.392,-87.98,70,8/9/1997
29.439,-87.58,66,8/5/1997
28.065,-89.72,538,10/1/2003
27.598,-91.83,525,9/9/2005
28.025,-89.73,650,9/10/2005
29.106,-88.38,310,9/13/2005
29.097,-88.38,335,9/13/2005
29.17,-88.01,457,9/12/2005
29.439,-87.57,69,8/1/1998
29.232,-88.32,92,7/1/1999
29.239,-88.33,92,7/1/1999
29.439,-87.57,69,5/7/1997
29.439,-87.57,69,5/7/1997
29.439,-87.57,69,8/1/1998
28.494,-88.88,973,6/12/2007
27.113,-91.16,1426,6/23/2007
27.821,-93.84,87,9/28/2003
27.83,-93.84,87,9/28/2003
27.82,-93.84,87,9/28/2003
27.87,-93.86,46,9/27/2003
28.089,-90.71,91,9/30/2003
28.086,-90.7,91,9/30/2003
28.086,-90.7,91,9/30/2003
27.821,-93.84,87,9/28/2003
28.089,-90.71,91,9/30/2003
27.872,-93.85,87,9/28/2003
27.872,-93.85,87,9/28/2003
28.086,-90.7,91,9/30/2003
27.868,-93.86,50,9/27/2003
27.053,-91.16,1686,8/12/2007
26.204,-84.73,518,9/16/2009
26.204,-84.73,518,9/16/2009
28.195,-89.8,436,9/19/2009
28.192,-89.8,452,9/19/2009
29.183,-88.27,173,2/5/1938
28.7,-86.6,512,1885-03-14
28.792,-84.62,44,1885-03-15
28.792,-84.62,44,1885-03-15
28.792,-84.62,44,1885-03-15
29.02,-88.4,755,9/19/1952
29.8,-86.62,123,3/21/1954
29.83,-86.5,91,3/21/1954
28.92,-85.12,53,3/7/1954
27.533,-93.03,778,4/11/1952
29.82,-87.32,55,1/10/1957
28.0,-94.8,89,10/1/1957
28.0,-90.78,58,5/1/1957
28.0,-92.78,106,5/1/1957
24.15,-96.4,1646,4/11/1964
26.25,-96.63,48,6/2/1954
28.1,-91.32,116,9/12/1962
28.0,-92.78,106,5/1/1957
29.18,-87.78,832,2/9/1961
29.142,-88.01,741,7/25/1962
27.7,-90.54,914,2/22/1964
27.83,-90.55,732,2/22/1964
24.02,-96.55,1829,4/11/1964
28.57,-87.43,1646,1/16/1970
28.9,-87.48,1829,1/16/1970
24.85,-96.0,1668,1/24/1970
27.808,-95.57,100,9/20/1962
28.9,-87.48,1829,1/16/1970
29.283,-85.53,61,7/14/1957
26.717,-96.72,65,9/27/1962
28.25,-91.18,72,9/12/1962
26.717,-96.72,65,9/27/1962
26.717,-96.72,65,9/27/1962
28.1,-91.32,116,9/12/1962
28.1,-91.32,116,9/12/1962
27.808,-95.57,100,9/20/1962
27.583,-92.53,503,2/27/1964
25.38,-96.23,978,1/19/1970
28.7,-87.3,1207,1/15/1970
28.92,-87.38,1463,1/15/1970
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,2/7/1982
25.275,-84.25,159,8/2/1981
25.275,-84.25,159,8/8/1982
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,2/7/1982
25.747,-84.35,159,2/7/1982
25.275,-84.25,159,2/10/1982
25.747,-84.35,159,7/26/1981
25.275,-84.25,159,2/10/1982
25.275,-84.25,159,8/2/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,2/7/1982
25.747,-84.35,159,7/26/1981
25.275,-84.25,159,8/2/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,2/7/1982
25.747,-84.35,159,2/7/1982
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.275,-84.25,159,8/2/1981
25.747,-84.35,159,7/26/1981
25.275,-84.25,159,8/2/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
28.548,-89.93,100,1983
28.548,-89.93,100,1983
28.548,-89.93,100,1983
28.548,-89.93,100,1983
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
25.747,-84.35,159,7/26/1981
28.48,-86.04,354,5/14/1985
28.16,-86.4,871,5/18/1985
28.267,-86.6,843,5/20/1985
28.1,-86.59,1170,4/18/1984
28.032,-86.67,2858,4/19/1984
28.16,-86.4,871,5/18/1985
28.267,-86.6,843,5/20/1985
28.373,-86.81,851,5/21/1985
27.413,-92.63,1136,6/8/1985
27.023,-89.51,2401,4/14/1984
28.1,-86.59,1170,4/18/1984
27.468,-89.73,1438,4/13/1984
27.844,-91.38,274,9/7/1989
27.925,-91.48,188,9/4/1989
27.925,-91.48,188,9/4/1989
27.925,-91.48,188,9/4/1989
27.925,-91.48,188,9/4/1989
27.925,-91.48,188,9/4/1989
27.925,-91.48,188,9/4/1989
27.78,-91.55,366,6/16/1987
27.746,-91.22,539,8/10/1992
27.782,-91.51,546,8/12/1992
26.181,-84.71,441,8/21/2009
26.181,-84.71,456,8/21/2009
26.181,-84.71,456,8/21/2009
26.181,-84.71,460,8/21/2009
26.181,-84.71,441,8/21/2009
26.179,-84.71,434,8/21/2009
26.19,-84.71,437,8/21/2009
26.19,-84.71,433,8/21/2009
26.19,-84.71,448,8/21/2009
26.194,-84.7,393,8/21/2009
26.194,-84.7,390,8/21/2009
26.193,-84.7,400,8/21/2009
26.19,-84.7,398,8/21/2009
26.19,-84.7,398,8/21/2009
26.181,-84.71,442,8/21/2009
26.18,-84.71,451,8/21/2009
26.18,-84.71,439,8/21/2009
26.179,-84.71,438,8/21/2009
26.179,-84.71,440,8/21/2009
26.179,-84.7,436,8/21/2009
26.179,-84.7,438,8/21/2009
26.178,-84.7,440,8/21/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,393,9/2/2009
29.069,-88.38,393,9/2/2009
29.069,-88.38,393,9/2/2009
29.069,-88.38,393,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,391,9/2/2009
29.069,-88.38,391,9/2/2009
29.069,-88.38,391,9/2/2009
29.069,-88.38,391,9/2/2009
29.069,-88.38,390,9/2/2009
29.069,-88.38,390,9/2/2009
29.069,-88.38,390,9/2/2009
29.069,-88.38,390,9/2/2009
29.069,-88.38,390,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,387,9/2/2009
29.07,-88.38,386,9/2/2009
29.07,-88.38,386,9/2/2009
29.07,-88.38,386,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,387,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,389,9/2/2009
29.07,-88.38,389,9/2/2009
29.07,-88.38,389,9/2/2009
29.069,-88.38,387,9/2/2009
29.069,-88.38,387,9/2/2009
29.069,-88.38,387,9/2/2009
29.069,-88.38,387,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.069,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.07,-88.38,388,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,387,9/2/2009
29.069,-88.38,387,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,389,9/2/2009
29.069,-88.38,391,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,391,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,393,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,398,9/2/2009
29.069,-88.38,398,9/2/2009
29.069,-88.38,398,9/2/2009
29.069,-88.38,398,9/2/2009
29.069,-88.38,398,9/2/2009
29.068,-88.38,441,9/2/2009
29.068,-88.38,434,9/2/2009
29.069,-88.38,434,9/2/2009
29.069,-88.38,407,9/2/2009
29.069,-88.38,406,9/2/2009
29.069,-88.38,404,9/2/2009
29.069,-88.38,404,9/2/2009
29.069,-88.38,402,9/2/2009
29.069,-88.38,402,9/2/2009
29.069,-88.38,401,9/2/2009
29.069,-88.38,401,9/2/2009
29.069,-88.38,401,9/2/2009
29.069,-88.38,401,9/2/2009
29.069,-88.38,399,9/2/2009
29.069,-88.38,398,9/2/2009
29.069,-88.38,398,9/2/2009
29.069,-88.38,398,9/2/2009
29.069,-88.38,397,9/2/2009
29.069,-88.38,397,9/2/2009
29.069,-88.38,396,9/2/2009
29.069,-88.38,396,9/2/2009
29.069,-88.38,396,9/2/2009
29.069,-88.38,395,9/2/2009
29.069,-88.38,395,9/2/2009
29.069,-88.38,395,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,394,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,392,9/2/2009
29.069,-88.38,393,9/2/2009
29.069,-88.38,393,9/2/2009
29.069,-88.38,392,9/2/2009
